2.33017247076e-19,0,977.226171875,0.0,1.0,001025ccaee3d10abaf23dc3a7db5b54.pdf
0.000117502909778,0.011452623335943617,39.40625,0.0,0.0,001985e18df57100825deecb483948d3.pdf
6.11536220783e-05,9.788566953797964e-05,17.336838942307693,0.0,0.0,002dc3105b0f8a3bb0b9141c0249df4a.pdf
0.000325865544122,9.788566953797964e-05,41.4755859375,0.0,0.0,0032724aa4c46cac7fdd3e0d4ceff63d.pdf
0.000176230329096,0,23.2734375,0.0,1.0,0053199302bf995d4d06703028853189.pdf
0.00016252722255,0.009690681284259985,31.287109375,0.0,0.0,005dfc1c17ead60647316996758657cb.pdf
0.000101718777041,0.011452623335943619,5.37939453125,0.0,0.0,0081c41107abe86cb2ce026dbf967a8a.pdf
6.55437960162e-05,0.0394479248238058,113.97884114583333,0.0,0.0,0086aa133655263cec17872fa7edef36.pdf
9.28650007459e-71,0,20.8671875,0.0,0.0,0088e08edda00d1cf05f2ea1091fb42b.pdf
0.000145099235532,0.0012725137039937351,38.718359375,0.0,0.0,008bd1a8b44ff03dc160552cf0514a92.pdf
0.000173247890311,0.0012725137039937351,135.0771484375,0.0,0.0,00a1e2413c919d6e392442533626cb92.pdf
0.000117364684825,9.788566953797964e-05,45.30126953125,0.0,0.0,00a672d87a8e000d5cbd7469a0b9abd5.pdf
0.00200994285348,0,51.80100795200893,1.0,1.0,00b98789cd2cb1f02458cbca88d14908.pdf
8.73748788199e-05,9.788566953797964e-05,32.93603515625,0.0,0.0,00c10ddf157093fc8cf2e45889503646.pdf
3.56060040595e-05,0.00019577133907595928,34.05295973557692,0.0,0.0,00c7d620231037be8fb047ed783ed487.pdf
5.650976143e-06,0,64.70011393229167,1.0,1.0,00d0577a546dee16d43d04dbe490711e.pdf
0.000131260959026,0.00812451057165231,95.2021484375,0.0,0.0,00d672e687664a610dfbacde9741e89a.pdf
3.53449731721e-07,0,923.909333881579,0.0,0.0,00db46920006a66d9c270231dee910f7.pdf
1.34522686942e-05,0.0032302270947533276,89.82675466229838,0.0,0.0,00ee358ffd17e3d46d0c2cf4068b98c2.pdf
1.55598842459e-05,9.788566953797964e-05,253.74169921875,0.0,0.0,01034aebbd55ff5968cb438e0c17eaea.pdf
9.28650007459e-71,0,920.421875,nan,0.0,0112efa13090e82179b9abd0d21baac0.pdf
6.64277072242e-05,0.013018794048551292,59.560465494791664,0.0,0.0,013974027580241c9316f2a19352ef76.pdf
3.75603283167e-05,0.014291307752545026,327.7577734375,0.0,0.0,013fd3ba9136f541926393a437d42ab1.pdf
