0.0,1.0,c03e30bb9a19d5a24fcd1cc88f245171
1.0,1.0,f1cace3f522a7d7072d46b443336b7f0
1.0,1.0,3d705ef7bee2de856e545e352a5325ec
0.0,0.0,189d4bc5378e11884eddeecec9304588
1.0,1.0,b4825922d723e3e794ddd3036b635420
1.0,0.0,170d3cbd8c0f867b342ac35b29d05ea0
1.0,0.0,01628a243b61ec0f067b62a8f7ac2f00
1.0,0.0,b93adf5f5c1bd31e26ca7306e8b91a3c
1.0,1.0,a719b36ae0cb229662c706f2482970da
0.0,1.0,c3df215cf3f4553e55c0ba02623ab9b8
1.0,1.0,294a8bcdf25bc118eb0eab928c12e3e3
1.0,1.0,eadf729092cb16cdae7b6ebc3f4ccf53
0.0,1.0,7ba2141f2f1a4847a837f0062ceea223
1.0,1.0,5523dd9af6e1488fbad9e70b5c67f347
1.0,0.0,ca2038acb6ebd6c86da5898ccf13778f
1.0,0.0,90d628bdf63f2be8b8f77f9e239584d9
1.0,1.0,5d6be3bb7bba44492be843522e809716
1.0,0.0,64831a89084fc89f1ce7614695057b66
1.0,1.0,47f0244bc812ef421f9ed8b9d93c852d
1.0,1.0,ebde783fb7dd6cf144e27f1a75338465
1.0,1.0,09f181f5a9b38de7ed5cdd9fc100eb46
1.0,1.0,e4543443b9592684c95c04c728f66e1a
1.0,1.0,f7e70e7abe7c51bdb0cb6957b08fcb3b
1.0,1.0,377a105dd44c44dbc5d75c30509af9d1
1.0,1.0,1497f41d306047a67f84e1c4d767a614
1.0,1.0,f03887fe117453566d55680a53cb4555
1.0,1.0,19f511c4d1699d76bc64de245decff90
1.0,1.0,1c4987ea6a19d1840e55a5b6222d434c
1.0,1.0,07a135fa0d07c49e0e6cd47810003dbc
1.0,1.0,91c51fbaa9a56f82c546d3c21f5fb578
1.0,1.0,c0e00035dc603ec9ae8a90a2ac2283b2
1.0,1.0,704a10d5f79155bd314334189950e4f8
1.0,1.0,ec1b4a4ee9f6359c6c2c003b796d191e
1.0,0.0,dabac6f90165248f2e7968aab139bc5a
1.0,1.0,d52c3bf565927c825d3df28f02732d0f
0.0,0.0,ccf6adb644db4659841674c3c44317e2
1.0,1.0,800b804a4d5982f647d41dd35f34724e
1.0,1.0,993070b24b93d19305abb85e07f4921c
0.0,1.0,ee80f0e0afa1b166d9237260f9add15b
1.0,1.0,5a6c450590a545ddc90de333ea4ad5f9
0.0,0.0,6fd5b1d2b8346f32dbad9a7a9fc0190a
0.0,0.0,c2af7f0ced809aab4d5000ac89b8409e
1.0,1.0,b7fd217a80003749fb99bc0aff70d1b1
1.0,0.0,533942671f0909ea7bf8cf406545f95a
1.0,1.0,a7f54c58f810e2ea9f95ec28aad08f8b
0.0,1.0,fae4d6ff89fa6aee876d05bbcc02e859
0.0,0.0,beb30cdc3060b9c99a838e8ab53ad4fa
1.0,0.0,f7f838220c6419f5a93c204acdecb326
0.0,1.0,92879867560fe876ae96ee114ed413a7
1.0,1.0,5830b4b4ad5bc60712a2c690aff8a930
0.0,1.0,1ad1645a7df2aa44aaad65a8dc9af6cd
1.0,1.0,9061a068beb2f5ccee01559479d56b81
1.0,1.0,cb72170a28df55a7c468790aacef483f
0.0,1.0,7abd567addfa19b36c6366c64802f5a8
1.0,1.0,a7d555bc3a91f1cec862e1d5da86664d
1.0,0.0,a251d39c3f59c9c69128a7903b02282c
1.0,1.0,a51af7c9f45e2ff2033fa12d93f3ece5
0.0,0.0,b81fbf7b978379a61b32531f17f437e3
0.0,0.0,c60945acee635aab7006879855b39697
1.0,0.0,a26f66f3a1a510d57c61318c04854b06
1.0,0.0,dc3ad7a99c8ec2ec9596145597c291ba
0.0,1.0,02da28d6cbad796f59478c920c65132a
