0.0,0.0,133.4814453125,1.0,0.0,nan,0.5,0.2802802802802803,0.009096816114359974,0.23603896103896105,nan,1.0,c03e30bb9a19d5a24fcd1cc88f245171
0.0,0.0,904.3902994791666,0.0,1.0,0.14568403908794786,0.5,0.15930215930215927,0.00649772579597141,nan,nan,1.0,f1cace3f522a7d7072d46b443336b7f0
0.0,0.0,914.4514382102273,0.0,1.0,0.15496742671009772,0.1,0.19336002669336003,0.07101086048454469,0.23603896103896105,0.01938488195798137,1.0,3d705ef7bee2de856e545e352a5325ec
1.79162589948e-05,1.6807840637982403,34.954919149709305,0.0,0.0,0.21732899022801302,0.1,0.21321321321321324,0.11468486029889538,0.23603896103896105,nan,0.0,189d4bc5378e11884eddeecec9304588
4.74744432846e-06,8.742420932302005,48.74467329545455,0.0,1.0,0.28469055374592833,0.2,0.27427427427427425,nan,0.23603896103896105,nan,1.0,b4825922d723e3e794ddd3036b635420
1.08373600521e-09,0.18483094120078117,36.898111979166664,0.0,1.0,0.5022801302931597,0.0,0.502002002002002,0.015594541910331385,nan,nan,0.0,170d3cbd8c0f867b342ac35b29d05ea0
4.18336295573e-08,0.1983554364108338,3.5416015625,0.0,1.0,1.0,0.0,1.0,0.015594541910331385,nan,nan,0.0,01628a243b61ec0f067b62a8f7ac2f00
5.06314531409e-81,0.07148497753744741,8.955078125,0.0,1.0,1.0,0.0,1.0,0.015594541910331385,nan,nan,0.0,b93adf5f5c1bd31e26ca7306e8b91a3c
2.26372936535e-06,23.6245553235592,113.2901278409091,1.0,1.0,0.003908794788273616,0.5,0.5015015015015015,0.06140350877192983,0.23603896103896105,nan,1.0,a719b36ae0cb229662c706f2482970da
0.0,0.0,401.76642922794116,0.0,0.0,nan,0.4,1.0,0.011695906432748537,0.01948051948051948,0.0037686809616634177,1.0,c3df215cf3f4553e55c0ba02623ab9b8
8.52837124327e-06,5.787585030345462,91.8603515625,1.0,1.0,nan,0.4,0.20160160160160162,0.011695906432748537,0.01948051948051948,0.004548408057179987,1.0,294a8bcdf25bc118eb0eab928c12e3e3
1.42385385021e-05,2.918936171841126,8.657505580357142,0.0,1.0,0.002171552660152009,0.4,0.25125125125125125,0.011695906432748537,0.01948051948051948,0.004223521767381416,1.0,eadf729092cb16cdae7b6ebc3f4ccf53
0.0,0.0,388.0733235677083,0.0,0.0,0.0013029315960912053,0.4,0.5005005005005005,0.011695906432748537,0.01948051948051948,0.007333147684024877,1.0,7ba2141f2f1a4847a837f0062ceea223
5.82278856105e-06,7.412173402417469,7.366350446428571,1.0,1.0,0.002280130293159609,0.5,0.505005005005005,0.012670565302144247,0.23603896103896105,nan,1.0,5523dd9af6e1488fbad9e70b5c67f347
8.61374093358e-53,0.07183633541388218,89.8037109375,0.0,1.0,0.02975027144408252,0.4,0.26401401401401403,0.0071474983755685515,nan,nan,0.0,ca2038acb6ebd6c86da5898ccf13778f
4.7631664376e-14,0.27617563997575967,325.2607421875,0.0,1.0,0.01737242128121607,0.4,0.25675675675675674,0.02014294996751137,nan,nan,0.0,90d628bdf63f2be8b8f77f9e239584d9
0.0,0.0,507.896875,1.0,1.0,0.0499457111834962,0.2,0.2214214214214214,0.11533463287849252,0.1862012987012987,0.01694406957564852,1.0,5d6be3bb7bba44492be843522e809716
