c96e2826744f54f3dfd2f67f7386411e,0,0,6
37cf51662d8385b47ad00d36070766b0,1,1,4
7e86f8bb9ddb5a1c45612575e1c801f0,0,0,6
540354d4d7072557b162659bd2653367,0,0,6
43b43eea02a56484d3888ef8ae8abbe3,0,0,8
20b0f942d32b2b17b739a83a1e00987d,0,0,8
1f3cd27c487099bb9c155d5dedf2fe23,0,0,8
4aaa62315440fb519098e773ee784553,0,0,8
41a98ae587d0406dcd9c7f129715fe2f,0,0,8
154e7e64bf2119f2a5129991bdf4bf7c,0,0,8
58454c0be0eef5c64bf4ae8870c095b9,0,0,6
95cc939db7100de396da394317e28d1c,1,1,4
2d78fc21636cf23424f37bef10a80671,0,0,11
e403c945b3156a0afff30bc6e9b5a652,1,1,1
44f90d5290e2b4f4f1db2160c57c4a91,0,0,8
ae5892fa21a8fe1906dc1c644ddb4a66,0,0,8
6c754063d20c4a58eafc63c8b0f92f36,0,0,6
bd467f658659d0f575d082d66634131c,0,0,8
1c51655e71a5ee262bca4329fce14bad,0,0,8
0f304e2e32bf608c4ee1e8ae4f10c656,0,0,8
c2af7f0ced809aab4d5000ac89b8409e,0,0,7
418ae376ce7d3fa4f138641cff1d7549,0,0,8
fedede74be51088a78b3c7fbdb557e89,0,0,8
02d2ad06afc4bb83a293c4e7ed2ae5aa,0,0,8
14d176a32171c57398874a1bdfab31a1,0,0,8
a846d352309859883ec65b185168e424,0,0,7
50339cba009d23b9b101ad4b95b5fe61,0,0,10
8bc0c6b0283470bdf59399886fe0eb16,0,0,8
af06c4c853fe370a9fc9c787f38c43c9,0,0,8
691efdc54f0da15ed55ea2b8e6066c88,0,0,8
bc4f00beedc07ddb41bc8a5751ba5cba,0,0,8
afe02eb0714555c8176deaab05a5342f,0,0,8
ba76a7f29d4fc2a0b835f80ecce26af8,0,0,8
3981fbe80d4e55c2ea0be1643eee0e67,0,0,8
3aa03365a1f9ec8b553821163ebdae44,0,0,8
1143df86b40192b18ffe2a60d82623f5,0,0,6
4b35ac3257e941ec79d0f4b271d0d643,0,0,7
b93f13ac9a0f7e613d42188787c356f4,1,1,3
6c75b454d3dc8a966578d90914daaaf0,0,0,11
e5118060483839a51d4c56404499c3d7,0,0,8
3db7d9a34096d4c50aaf15219f48db03,0,0,6
57559457f3958e319c02173761c33ee5,0,0,8
0534c4880fe1b9b39442ae43f43601d2,0,0,10
45ab9ae3352ec77337ea38a57d32244c,0,0,7
c0d89f00c9bddb922b743efc403df92a,1,1,1
fcb4fe0e82a1ac67795462f74df786c8,0,0,8
d07f5158315ac4614d2b0d8560fd6dc4,0,0,6
f4e6c77cc5614c657ce54a481fd0f362,1,1,3
cf7585f3459db259cca6261c73bf84ea,0,0,8
5943fe06005f4ba35e393d2f9e8f82dd,1,1,1
