9b2c3229d9226af9c5756fd22541b90f,0,0,12
16350525a1fe0971fb02d009b1e3af72,1,1,3
2feb331067619f8708788c10c3bf7bfe,1,1,1
6caef36a8c05ca6f05106d4ef80dc373,0,0,8
4ae605b3d0e725df5ce5db6dbf50bda7,0,0,8
d46c24bd82d1aea1db1d4e4eed6b84e8,0,0,8
e820e24a09246f7c6a0ff41c10f98bd7,0,0,7
6baa839de35a040c9204abb49c5da6a8,0,0,6
75aff20c8d136b3d29d8fc38084f0ca2,1,1,1
b799cee16997f6f270e9a9e4f1f982ed,0,0,7
960a7a32fda61153cbb70fdeaeaceb52,1,1,13
f7da781ca1e4fc833012ca3497660202,0,0,8
859b26336ff97611347347fef291d2ae,1,1,1
32e90d1459c534087a2daccdfc98453c,1,1,4
bb15681b4ffddbd33f76f1bc10daa0ff,0,0,8
998140d007f3e9e91104074fb6cdd575,1,1,13
b92f7ee5d109b952a9350fb09151e584,0,0,8
e18a681c5f7947b3a486ac69ad5c8745,0,0,8
e2b32f8fe2e79ac7fb9e71d11d4f4fdd,0,0,8
982e8b37b92874e5663c8456b888ed82,0,0,8
3619bba8933691068c93aaf05d36d92f,1,1,1
0dcecbcc0a397c6667d85a6d12989afa,0,0,8
70497ee85c1a8b0a4a24df648a9a1bf8,0,0,8
f7cd5f61bb93c2bb88b37589a440d7bf,0,0,6
842cc56f2a1bf402a41ef902da01e0ce,1,1,3
2d5aa2044bbdfe635d1a8ce9cf290190,0,0,8
2fb2c72e79bd6be4f342b24d65823ffa,0,0,8
340c9afe33752de625bc98c8e4f8f695,1,1,4
e071634b75513e5b34ba8627eff183d6,0,0,7
2c515197395d2ecf7d7d03edeeceb753,0,0,7
5c3d6d8fbec6b61644f87989a00b68ed,0,0,8
76933924bff424b1f2bbb8ee27430f2a,0,0,8
e4d88dfd8eec00721155df7bd0cd7303,0,0,8
2e0da12f8c3023176a5fa82b292ae9a9,0,0,8
a4c1752d660ee9be7459d2b92bd78e20,0,0,7
0ddc4df591cb6a31656de7a3cda21b78,0,0,8
34974ce88cf429da194985aa1d847612,0,0,7
83d5bd78c33ef16c226985992851eadf,0,0,8
d07b2b609dcae0728451a9ae86ff681c,1,1,5
ff8646db0972e092bb0bb1650ab9226a,0,0,8
