1119880c702ae115004ae1a4edd5cfd4,0,0,7
ed58f427cf60bc9bd280b4aacff75b2a,0,0,8
a1dcfd4a0e2052c274359762651765f0,0,0,8
19bd75c42d2c575849379e6ed6ce5464,1,1,3
888c250914e968942a01d04e921d7958,0,0,8
78d4c7e7a88b537d67d1305d08d7e728,0,0,7
d6c6bdadbbcfe0f16f31ddfa76868d5c,1,1,3
cecf4da70a8b544235be830e00f8e080,1,0,5
3e31e1d5040aafd5007a9ad6720826e1,0,0,8
ff268f322540d12ba5205fd170c56335,0,0,8
dad13b0238b76376ffbb4e435556d69c,0,0,8
c4d7fcc65662bd487949d87a553587af,0,0,7
6a65d01cb848aa0a807a327158c7cdea,1,1,1
221f4611780c0ae10771fd707c3f229e,0,0,8
1509b7efb644209ddc5a39e8c38270d1,0,0,6
cbf6ca1912538064100cebcaccddb98c,1,1,1
971400cdecbe5c16001c8f1d74653cb4,0,0,8
f25e883b16833c800a297e4d93b0d553,1,1,4
230cd98316b77d34ade93266e834988b,1,1,4
cc3f3e1c7c2b4b42fb66be073f4fe399,0,0,7
09a0a2837cb76a2d4f23e64a3a2d1c64,0,0,8
ec93d5c4025f6632c9f65580e772515a,0,0,8
7e4b38b59b9c5cafc43485fae131dfbc,0,0,8
5dde50d8fd167e6d3326bc23b8a9d5cf,0,0,8
67843713052b72a2e2852fdf799b8f7d,1,1,3
add5600156c84e6e3463380a312743eb,0,0,8
2443068a0746c069c2c99ea768ec112a,0,0,10
4c25f785858b98f19f13b967cec1996d,0,0,7
3dd8a7019b1db1b17c62c8c3159a163e,0,0,8
0609f1bbf5e7080bacccee89f5bd4ff9,1,1,4
6edf443e2586f9e0c91d190a9a22f2e5,0,0,6
013fd3ba9136f541926393a437d42ab1,0,0,7
1f466db68b28dfa4273e41baf9709c27,0,0,8
d4c5e078d96a72685ec03fcc068397db,0,0,6
dba9833495c9430c163af86f3d3cf54b,0,0,7
ed08a9a544326ca92b11176a321b5caf,0,0,10
8fe6ce2fd78c49784c5e152a2854e833,0,0,8
265a8bb6b700b7e270411f5ac559c827,0,0,8
fed1b86a92e9a414b110a5ba52ce88ec,0,0,8
acda4e5d66d28ab616cd34fd09055b05,0,0,9
d64dcd1c053e63a5a0d1812ebf1ae885,0,0,8
0ddbb08caa97ad9bdab592a1ed1dd46d,0,0,7
a4eea93dd49e967937e3021935b887fd,0,0,8
37f49c89bb5b0252d47ca49ed65ae2bc,0,0,8
cb641ae418a135a8dad824eabe946553,1,1,5
11c5bd883ea169bf94f7306a24ed3ed6,0,0,8
8bd0393d1881ae7aa1bb27024c987d5f,0,0,7
708d235a472776ca8058c94389926f16,0,0,8
571d9ecda874eef0a03856426f5723d0,0,0,8
e4d437e678dc3c9da8b6695d3ff8d7e2,1,1,4
65118f43a91568bdad32e79bc2d8e725,0,0,8
ac9111148c7689a8830ae8e6dab57e8b,0,0,5
41d760f50056d2a3bbf086047492c436,0,0,6
caf886cd343100d58b95725bde1fbbf6,0,0,8
b002e0c0f759b2083b176f220b2c3cda,1,0,5
9c5d2add0942bffffa6fbc254efbfadd,0,0,7
da9addd1ca606df8ce3d28de286d9da8,0,0,13
e07d2202e8ac5cec45b75a2c92a6149b,0,0,7
dee910d624c81b01584abf5a32591dd4,0,0,8
601a8ae9adbf06790b045fc2180403c8,0,0,6
c11e959a7c92cc6e71226d4e97034320,0,0,7
3e039943e16f3eddea67fa71335fe052,0,0,8
4d1271629ecbc60639325e1c978d0305,0,0,8
ee9ef87e6788235b3c601589b7bff688,0,0,8
54856aee4d5ac434cff72859e06114b4,0,0,7
051722a5a595b5be3746dbf53f0b9d25,0,0,6
0709ef79e7cf3c0dbe588281140b1f75,0,0,8
15180d84472532b9ea952097974b1a27,0,0,7
393c8b9abed68e9c589ccee074c401f5,0,0,8
c70ae7c57c23a176a1865040c1cf2e76,0,0,8
09fc448c470492b1f1cb055144b47b87,0,0,8
1ad1645a7df2aa44aaad65a8dc9af6cd,1,1,1
c10e5a0a7476db2de6302c79a5cd651e,0,0,7
866de0dd45c7011550bb48f0b2e2b81c,0,0,8
c81ea07b8cbd66c1bb3b47e4fed22c02,1,1,3
9d2cb33abdcfefa9a56bb1f7da4ef263,1,0,7
81ef3772564804029ede1a4691211bbe,1,1,4
bbcaebe491d710b39d21ca47922c6974,0,0,8
c0c4772666705e1e8e1754fd9aaff772,0,0,8
37c839f5fce859dc0933970544c22247,1,1,1
586fd94b9ca7c1d6e8f9c896dd909bc2,1,1,1
80768bbdda85ceecf018d48476f6f56e,0,0,13
78b0b31e3e1959e33bf85b5e93c205bf,1,1,1
bec94368e7aaf6dc7824d95ab22ed737,0,0,8
0935881d12a42bfa0ab3d67f22c64938,1,1,3
6c357bc6ddc11a3b5d199d2b1e4e6fac,1,0,10
f0a3d8b502f271c67bfd06c15a0d8b4f,0,0,8
37e1f7f3dd90d7a64d0668379b09ad2c,1,1,1
8e1ba12e44ea40db39de650dd16dcb6f,0,0,6
bfeec222f1cc3f581998ceea08a13c18,0,0,8
1e057376428e08ac97f5cc64e5f05b04,0,0,8
5719205b4f3151a94de34c7ce59d31a5,0,0,8
9ebf0a90de401bc1cadaf027cd2da7ad,1,1,4
43aecc0e903611c7b3fb5a5ef97325d7,0,0,8
dfbfa25bd3fb3ba76e15fdf09c8e8af0,0,0,8
fb6bafb1bd033ed02d11df07d2290638,0,0,8
0415c51279c683b5451ca69cd03b3e06,0,0,8
c7f077906040f079bf13d87cd10ba99f,0,0,6
855538bc3fdb467d4f244e45637dddfb,0,0,8
252309e6446f10a4f2f4bc2b2abc66dd,0,0,8
a4351807fee95ad4a750546b71b657fb,1,0,8
1f89081488070731e7b3b61c0f0daf4a,0,0,8
986dc1089f72279e9061fe5aa8a96729,0,0,8
50112228648344fb4a2769230ce84478,0,0,9
ceb649baaffbe679ca2652fb822fc3d9,0,0,6
da810965cf939fc1ee7ed5e8d7f02cda,1,1,4
a7d555bc3a91f1cec862e1d5da86664d,1,1,1
aff8be12fca82b1e38e34b349c853178,1,0,4
47462f845ac216d72629acf0eeddc842,0,0,7
60fc5beb31162e92ad53062e8909d9a1,0,0,12
80946afd0a6c882d243ca3d3586a150d,1,1,3
5d87b018fbcb72e47afb8f00d4834f1d,0,0,8
bb22fdab9752fdbb810a3cfd30ae3712,0,0,7
323e329a002a43104ac40ecc0ce53f24,0,0,6
0b8741c30b5c4fd0a2d4f0d906fe0506,1,1,2
8b68ebbc1a4cd41b7c6bf36e6fc030bc,0,0,6
f06709085b3ce4ff1bf634acd6a2b69d,0,0,7
edb0eb6ddc78c447bd8c180647e90f06,1,1,3
0901f3dc763129603219842c38fdba4c,0,0,8
6aed9f6b8ab92395cb2da745910a4570,0,0,8
83616a55543608ec236c74d5602f24bf,1,1,1
b1b77ba8651daa153ee861cee0758b98,0,0,13
a774df02a832585275de3db40f132cdd,0,0,10
8a54d08517445810d6c59d8000afd1ae,0,0,6
d0ad6b53ab141455d8e9336eef15520d,0,0,8
846577b3d083ee300cf5a198ceaad445,0,0,8
de75eb121afef673bce3ae37116953ee,1,0,5
f6a5bba6720e467139a002c36066c0b3,0,0,6
854b83b1a71129340ac30f8d4c63ea73,0,0,7
78e4d657cb52607f4b232c18b1cd307e,0,0,6
d9ffc0b50b8c6adc863c52690112dde5,0,0,8
c6196408ba20920568cdf3d32db57979,0,0,13
a57ad95ab7bb8e57740a7ccaad07f374,0,0,8
183204cd9677736222e5d785c799a148,0,0,9
76761974a8b4bbaea9265080f124cd67,0,0,6
586699b6e17bee4dfc3fae4fe8ca46de,1,1,1
5b6a82f76737a81e76611d4dd505b00b,0,0,8
38925c23bf828d090bcc51c6538b7ab4,0,0,8
a67da4050ba7282dbb2ca03bee743b6d,0,0,7
470740136888a29b73dfcab2bd17ff08,0,0,6
be6089f31fc9768286e560a396344744,0,0,7
a719b36ae0cb229662c706f2482970da,1,1,4
10c63226370aa565acb3d97206a2b191,0,0,6
c09aaa06323524e14a734b6c711f443f,1,1,4
845109dd9708d03c186dd61cd64799de,0,0,8
304de354afb8d3a0a551389e77d062e1,0,0,8
9f4a2ef49b62646bcadf7e28824b736e,0,0,8
13dc5592746011ab4d70ca3ed47ca26a,0,0,8
3e387ab3f5661d5f43fd72733675f677,0,0,6
3a02b6a836fd1a9c844803d471424f88,0,0,8
76d424cc5ddc1e2fa73cf461d6f5234f,0,0,8
031bba3187f74a520f68b307eedae901,0,0,10
11cfa114e14a4b572c1d06e825d21144,1,1,1
08199c77dbbcd19a24cf4bda154a29da,0,0,7
c95779ce2e77634dd84207154031a52e,0,0,6
c11133324b5068003f1c5cd0c6acfba5,0,0,8
64b03263da59eb758efb1d477950cece,0,0,8
34ab2e219e0d7a63bf5556b9bc892c1d,0,0,10
f5254582bc5a90d0ce35b1e28c19706a,0,0,8
85f58f3a54559c64d8b229bac9536c46,0,0,8
3d9361d459bd41eeddea4037da9a46c1,0,0,8
3d8611ab365720be431462f2167f25b4,0,0,8
72b02caa09d192408cabc053888d1b13,0,0,8
0b91425105a51af7a6c7eb6b2c74996a,0,0,8
57e90e865c8c10b187894eee817edf6c,1,1,4
f7e8b9df22e18a877f49bd22dcc95b4c,0,0,7
acffaa8c7536043660626e0a166cd81e,0,0,8
0f1f5847c3f7c63e2c2ea59566d93c69,0,0,8
2c51c81f62e0fa6187297394d3871d09,1,1,4
e32ea7992fc092db6603742401a1a844,1,1,4
c1f41c1cd66b19411f9a54bce61a0de6,0,0,7
92ddfdacab3cdeaed6a7bcacd7e6a0f2,0,0,8
4535d6e30905efcbb783dbbf1c16f625,0,0,6
6e725325d74997a640a6c0133235922b,0,0,7
ebe263bf6b50c547ac82a29def1e6af5,0,0,8
8c3c2ec7d1d96f9645d5b1c9f33819cb,0,0,6
16c9fa4562cc187b993313661032ed81,0,0,8
7a53ee15f102ee539c2ff26f5acd1f9e,1,1,1
487958f16dc053f01e0b63cf7c71f6f4,0,0,8
9dbb018b918a13f12613a063c386e2a7,1,1,13
f2e5df5cbd70ccf277b77732da27f1e8,0,0,8
b5da06d8c9858708cb597185cf8f93be,0,0,6
7271a034ca077d0ba1297157dcad982e,0,0,6
db351f6d9948ef559a6c92fa00f32955,0,0,8
c8a67495c4737f8afbe9c4c8849a1657,0,0,8
47a67acd7509a8666add7710d44e7a90,1,1,1
a91e0e97c67e7f80d9c0bcc9bda3643e,1,1,13
6259da5e23a8c616779f9a40e7a8fcfb,0,0,6
9377f7ae17ca7ba92dd1a53a5095ed4e,0,0,6
0c97d56711ce88347d01c2982c197565,1,1,13
293fcbbd7f9565412ca2c2fe58b4ccd0,0,0,6
051800922464347fd1b529fe352fd5f2,0,0,7
e2defe0238fe482b5a294b7137d7df00,0,0,8
b3cc1b81e5e993aab7f8cbefe3eb9b62,1,1,1
8578861c4a0f9527024e358e41cd29c1,0,0,7
d0b060e2d23ab9af7a9cc633d2a40f12,1,0,13
e5b6d96688db590b7af736ec2a21d3a5,1,1,4
91c51fbaa9a56f82c546d3c21f5fb578,1,1,3
4b70451b660ee9f7969bb711a4735c6f,1,1,1
f38325ab027fddbb2c61f1bf99617eb1,0,0,8
c09f5272a5977ecf1c08b2f96aa92769,1,1,1
c8fff83568284351d87a8258d6cb5ca3,1,0,8
adadd65f8bffa8083204ac596e945747,0,0,8
1fa14f32f1b581d22a1d8f9cfd85284a,0,0,8
e17ba5e2ca40de1408fda83906d62187,0,0,6
e1c7632a72d11c73bb58647b16e0ff66,0,0,8
605b3f175a3097609d7252ca5afcc0e1,0,0,8
bcf6eaf59177eec66b80ec40bc33bff1,0,0,8
73cdbf900e92772030eb0670ea53e9a5,1,1,1
a790c4b31bf77ca06d5d290149a030bc,0,0,8
ed641cc66f398a3480fe4f0e8dfc6aa1,0,0,6
7362de318aa5142efdaf009593e827e8,1,1,1
243344a85385e51b7abb93a9f47a31bc,0,0,8
f7f838220c6419f5a93c204acdecb326,0,0,8
